1,Area Code4,Area,Bungalow,Flat/Maisonette,Terraced House,Semi0detached House,Detached House,Unknown,AREA_NAME,BP_PRE_1900,Por_1,BP_1900_1918,Por_2,BP_1919_1929,Por_3,BP_1930_1939,Por_4,Por_14,BP_1945_1954,Por_5,BP_1955_1964,Por_6,BP_1965_1972,Por_7,Por_15,BP_1973_1982,Por_8,BP_1983_1992,Por_9,BP_1993_1999,Por_10,Por_16,BP_2000_2009,Por_11,BP_2010_2015,Por_12,BP_UNKNOWN,Por_13,Por_17,ALL_PROPERTIES,MODE1_VAL,MODE1_TYPE,MODE1_PC,MODE2_VAL,MODE2_TYPE,MODE2_PC,MODE2_MODE1_RATIO
LSOA,E01003237,Lewisham 037B,0,80,530,10,0,0,Lewisham 037B,1,0.001612903,0,0,580,0.935483871,0,0,0.935483871,0,0,1,0.001612903,0,0,0.001612903,0,0,0,0,10,0.016129032,0.016129032,20,0.032258065,0,0,1,0.001612903,0.033870968,620,580,BP_1919_1929,0.94,20,BP_2000_2009,0.03,0.03
LSOA,E01003238,Lewisham 037C,0,60,530,10,0,0,Lewisham 037C,1,0.001666667,0,0,500,0.833333333,40,0.066666667,0.9,0,0,0,0,0,0,0,0,0,0,0,60,0.1,0.1,1,0.001666667,0,0,1,0.001666667,0.003333334,600,500,BP_1919_1929,0.83,60,BP_1993_1999,0.1,0.12
LSOA,E01003239,Lewisham 037D,0,60,470,30,10,0,Lewisham 037D,0,0,0,0,550,0.964912281,0,0,0.964912281,0,0,0,0,0,0,0,0,0,0,0,10,0.01754386,0.01754386,10,0.01754386,0,0,1,0.001754386,0.019298246,570,550,BP_1919_1929,0.96,10,BP_2000_2009,0.02,0.02
LSOA,E01003240,Lewisham 038B,0,110,620,20,0,0,Lewisham 038B,0,0,0,0,650,0.866666667,20,0.026666667,0.893333334,0,0,1,0.001333333,0,0,0.001333333,0,0,0,0,0,0,0,80,0.106666667,0,0,0,0,0.106666667,750,650,BP_1919_1929,0.87,80,BP_2000_2009,0.11,0.12
LSOA,E01003241,Lewisham 038C,0,310,270,120,10,0,Lewisham 038C,0,0,30,0.042857143,30,0.042857143,260,0.371428571,0.414285714,80,0.114285714,60,0.085714286,80,0.114285714,0.314285714,0,0,160,0.228571429,0,0,0.228571429,10,0.014285714,1,0.001428571,1,0.001428571,0.017142856,700,260,BP_1930_1939,0.37,160,BP_1983_1992,0.23,0.62
LSOA,E01003243,Lewisham 038D,0,270,310,20,0,0,Lewisham 038D,30,0.049180328,1,0.001639344,230,0.37704918,150,0.245901639,0.622950819,130,0.213114754,0,0,0,0,0.213114754,0,0,10,0.016393443,1,0.001639344,0.018032787,50,0.081967213,10,0.016393443,1,0.001639344,0.1,610,230,BP_1919_1929,0.38,150,BP_1930_1939,0.25,0.65
LSOA,E01003244,Lewisham 001A,0,620,0,0,0,0,Lewisham 001A,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0.920634921,0.920634921,0,0,0,0,20,0.031746032,0.031746032,20,0.031746032,0,0,10,0.015873016,0.047619048,630,580,BP_1965_1972,0.92,20,BP_2000_2009,0.03,0.03
LSOA,E01003245,Lewisham 001B,0,440,230,0,0,0,Lewisham 001B,1,0.001515152,0,0,1,0.001515152,0,0,0.001515152,0,0,1,0.001515152,50,0.075757576,0.077272728,0,0,0,0,1,0.001515152,0.001515152,490,0.742424242,90,0.136363636,10,0.015151515,0.893939393,660,490,BP_2000_2009,0.74,90,BP_2010_2015,0.14,0.18
LSOA,E01003246,Lewisham 002A,0,440,230,10,0,10,Lewisham 002A,180,0.257142857,80,0.114285714,0,0,20,0.028571429,0.028571429,0,0,30,0.042857143,20,0.028571429,0.071428572,20,0.028571429,0,0,100,0.142857143,0.171428572,90,0.128571429,130,0.185714286,30,0.042857143,0.357142858,700,180,BP_PRE_1900,0.26,130,BP_2010_2015,0.19,0.72
LSOA,E01003247,Lewisham 001C,0,480,370,10,0,50,Lewisham 001C,260,0.279569892,80,0.086021505,0,0,0,0,0,0,0,1,0.001075269,0,0,0.001075269,0,0,260,0.279569892,10,0.010752688,0.29032258,20,0.021505376,220,0.23655914,70,0.075268817,0.333333333,930,260,BP_1983_1992,0.28,260,BP_PRE_1900,0.28,1
LSOA,E01003248,Lewisham 002B,0,670,40,0,0,10,Lewisham 002B,70,0.097222222,20,0.027777778,0,0,0,0,0,0,0,250,0.347222222,0,0,0.347222222,0,0,0,0,250,0.347222222,0.347222222,110,0.152777778,0,0,10,0.013888889,0.166666667,720,250,BP_1993_1999,0.35,250,BP_1955_1964,0.35,1
LSOA,E01003249,Lewisham 001D,0,720,110,10,0,60,Lewisham 001D,90,0.1,0,0,0,0,0,0,0,0,0,0,0,70,0.077777778,0.077777778,20,0.022222222,200,0.222222222,20,0.022222222,0.266666666,450,0.5,0,0,70,0.077777778,0.577777778,900,450,BP_2000_2009,0.5,200,BP_1983_1992,0.22,0.44
LSOA,E01003250,Lewisham 001E,10,680,110,0,0,30,Lewisham 001E,10,0.009708738,0,0,0,0,100,0.097087379,0.097087379,0,0,1,0.000970874,260,0.252427184,0.253398058,140,0.13592233,30,0.029126214,40,0.038834951,0.203883495,170,0.165048544,260,0.252427184,20,0.019417476,0.436893204,1030,260,BP_2010_2015,0.25,260,BP_1965_1972,0.25,1
LSOA,E01003251,Lewisham 002C,0,610,50,0,0,10,Lewisham 002C,0,0,0,0,0,0,0,0,0,80,0.119402985,190,0.28358209,260,0.388059701,0.791044776,10,0.014925373,0,0,30,0.044776119,0.059701492,80,0.119402985,0,0,10,0.014925373,0.134328358,670,260,BP_1965_1972,0.39,190,BP_1955_1964,0.28,0.73
LSOA,E01003252,Lewisham 002D,0,610,20,0,0,20,Lewisham 002D,1,0.0015625,0,0,0,0,0,0,0,0,0,60,0.09375,480,0.75,0.84375,0,0,0,0,30,0.046875,0.046875,10,0.015625,20,0.03125,30,0.046875,0.09375,640,480,BP_1965_1972,0.75,60,BP_1955_1964,0.09,0.13
LSOA,E01003253,Lewisham 002E,0,510,110,0,0,50,Lewisham 002E,90,0.134328358,20,0.029850746,70,0.104477612,0,0,0.104477612,0,0,40,0.059701493,180,0.268656716,0.328358209,30,0.044776119,110,0.164179104,20,0.029850746,0.238805969,40,0.059701493,1,0.001492537,70,0.104477612,0.165671642,670,180,BP_1965_1972,0.27,110,BP_1983_1992,0.16,0.61
LSOA,E01003254,Lewisham 021A,20,200,80,180,100,50,Lewisham 021A,90,0.14516129,20,0.032258065,10,0.016129032,210,0.338709677,0.354838709,20,0.032258065,110,0.177419355,70,0.112903226,0.322580646,10,0.016129032,20,0.032258065,1,0.001612903,0.05,10,0.016129032,10,0.016129032,50,0.080645161,0.112903225,620,210,BP_1930_1939,0.34,110,BP_1955_1964,0.18,0.52
LSOA,E01003255,Lewisham 021B,0,880,100,20,10,20,Lewisham 021B,490,0.462264151,50,0.047169811,1,0.000943396,80,0.075471698,0.076415094,20,0.018867925,20,0.018867925,80,0.075471698,0.113207548,40,0.037735849,50,0.047169811,10,0.009433962,0.094339622,110,0.103773585,60,0.056603774,50,0.047169811,0.20754717,1060,490,BP_PRE_1900,0.46,110,BP_2000_2009,0.1,0.22
LSOA,E01003256,Lewisham 028A,0,720,140,90,20,10,Lewisham 028A,230,0.234693878,30,0.030612245,60,0.06122449,90,0.091836735,0.153061225,20,0.020408163,230,0.234693878,100,0.102040816,0.357142857,30,0.030612245,20,0.020408163,0,0,0.051020408,150,0.153061224,10,0.010204082,20,0.020408163,0.183673469,980,230,BP_1955_1964,0.23,230,BP_PRE_1900,0.23,1
LSOA,E01003257,Lewisham 028B,0,500,160,40,20,10,Lewisham 028B,10,0.013513514,20,0.027027027,10,0.013513514,100,0.135135135,0.148648649,110,0.148648649,320,0.432432432,1,0.001351351,0.582432432,150,0.202702703,0,0,10,0.013513514,0.216216217,0,0,10,0.013513514,10,0.013513514,0.027027028,740,320,BP_1955_1964,0.43,150,BP_1973_1982,0.2,0.47
LSOA,E01003258,Lewisham 028C,10,520,100,0,0,0,Lewisham 028C,30,0.047619048,0,0,0,0,1,0.001587302,0.001587302,0,0,100,0.158730159,380,0.603174603,0.761904762,110,0.174603175,0,0,0,0,0.174603175,10,0.015873016,0,0,1,0.001587302,0.017460318,630,380,BP_1965_1972,0.6,110,BP_1973_1982,0.17,0.29
LSOA,E01003259,Lewisham 028D,10,380,240,70,20,50,Lewisham 028D,310,0.397435897,20,0.025641026,20,0.025641026,40,0.051282051,0.076923077,60,0.076923077,100,0.128205128,50,0.064102564,0.269230769,50,0.064102564,10,0.012820513,10,0.012820513,0.08974359,40,0.051282051,10,0.012820513,60,0.076923077,0.141025641,780,310,BP_PRE_1900,0.4,100,BP_1955_1964,0.13,0.32
LSOA,E01003260,Lewisham 021C,10,310,50,210,60,20,Lewisham 021C,150,0.230769231,10,0.015384615,50,0.076923077,150,0.230769231,0.307692308,1,0.001538462,70,0.107692308,140,0.215384615,0.324615385,10,0.015384615,20,0.030769231,0,0,0.046153846,30,0.046153846,10,0.015384615,20,0.030769231,0.092307692,650,150,BP_1930_1939,0.23,150,BP_PRE_1900,0.23,1
LSOA,E01003261,Lewisham 021D,0,320,180,80,40,10,Lewisham 021D,270,0.435483871,10,0.016129032,60,0.096774194,60,0.096774194,0.193548388,20,0.032258065,40,0.064516129,100,0.161290323,0.258064517,30,0.048387097,10,0.016129032,1,0.001612903,0.066129032,10,0.016129032,0,0,20,0.032258065,0.048387097,620,270,BP_PRE_1900,0.44,100,BP_1965_1972,0.16,0.37
LSOA,E01003262,Lewisham 021E,10,470,50,90,30,10,Lewisham 021E,340,0.53125,40,0.0625,10,0.015625,40,0.0625,0.078125,40,0.0625,20,0.03125,140,0.21875,0.3125,10,0.015625,10,0.015625,0,0,0.03125,0,0,0,0,10,0.015625,0.015625,640,340,BP_PRE_1900,0.53,140,BP_1965_1972,0.22,0.41
LSOA,E01003263,Lewisham 023A,0,400,170,130,20,40,Lewisham 023A,20,0.026315789,30,0.039473684,50,0.065789474,70,0.092105263,0.157894737,40,0.052631579,190,0.25,50,0.065789474,0.368421053,190,0.25,40,0.052631579,30,0.039473684,0.342105263,1,0.001315789,10,0.013157895,40,0.052631579,0.067105263,760,190,BP_1973_1982,0.25,190,BP_1955_1964,0.25,1
LSOA,E01003264,Lewisham 031A,10,330,240,150,40,0,Lewisham 031A,50,0.064935065,50,0.064935065,50,0.064935065,150,0.194805195,0.25974026,30,0.038961039,50,0.064935065,100,0.12987013,0.233766234,10,0.012987013,30,0.038961039,240,0.311688312,0.363636364,20,0.025974026,1,0.001298701,10,0.012987013,0.04025974,770,240,BP_1993_1999,0.31,150,BP_1930_1939,0.19,0.63
LSOA,E01003265,Lewisham 031B,0,410,200,70,10,20,Lewisham 031B,40,0.056338028,30,0.042253521,200,0.281690141,90,0.126760563,0.408450704,180,0.253521127,1,0.001408451,0,0,0.254929578,40,0.056338028,0,0,70,0.098591549,0.154929577,20,0.028169014,20,0.028169014,30,0.042253521,0.098591549,710,200,BP_1919_1929,0.28,180,BP_1945_1954,0.25,0.9
LSOA,E01003266,Lewisham 031C,10,260,470,20,0,0,Lewisham 031C,0,0,0,0,30,0.038961039,60,0.077922078,0.116883117,10,0.012987013,70,0.090909091,330,0.428571429,0.532467533,260,0.337662338,1,0.001298701,0,0,0.338961039,10,0.012987013,0,0,0,0,0.012987013,770,330,BP_1965_1972,0.43,260,BP_1973_1982,0.34,0.79
LSOA,E01003267,Lewisham 031D,0,80,400,110,0,0,Lewisham 031D,0,0,0,0,210,0.35,140,0.233333333,0.583333333,220,0.366666667,0,0,0,0,0.366666667,20,0.033333333,1,0.001666667,0,0,0.035,1,0.001666667,0,0,1,0.001666667,0.003333334,600,220,BP_1945_1954,0.37,210,BP_1919_1929,0.35,0.95
LSOA,E01003268,Lewisham 023B,0,380,250,140,10,0,Lewisham 023B,280,0.358974359,50,0.064102564,90,0.115384615,120,0.153846154,0.269230769,20,0.025641026,50,0.064102564,50,0.064102564,0.153846154,10,0.012820513,10,0.012820513,1,0.001282051,0.026923077,10,0.012820513,80,0.102564103,30,0.038461538,0.153846154,780,280,BP_PRE_1900,0.36,120,BP_1930_1939,0.15,0.43
LSOA,E01003269,Lewisham 023C,0,260,270,90,20,20,Lewisham 023C,20,0.03030303,1,0.001515152,60,0.090909091,160,0.242424242,0.333333333,60,0.090909091,40,0.060606061,20,0.03030303,0.181818182,170,0.257575758,80,0.121212121,10,0.015151515,0.393939394,10,0.015151515,0,0,20,0.03030303,0.045454545,660,170,BP_1973_1982,0.26,160,BP_1930_1939,0.24,0.94
LSOA,E01003270,Lewisham 023D,0,190,260,220,10,0,Lewisham 023D,10,0.014705882,1,0.001470588,180,0.264705882,240,0.352941176,0.617647058,1,0.001470588,0,0,60,0.088235294,0.089705882,20,0.029411765,140,0.205882353,0,0,0.235294118,10,0.014705882,1,0.001470588,1,0.001470588,0.017647058,680,240,BP_1930_1939,0.35,180,BP_1919_1929,0.26,0.75
LSOA,E01003271,Lewisham 023E,10,30,140,330,100,40,Lewisham 023E,10,0.015384615,90,0.138461538,140,0.215384615,260,0.4,0.615384615,50,0.076923077,1,0.001538462,1,0.001538462,0.080000001,1,0.001538462,1,0.001538462,0,0,0.003076924,30,0.046153846,1,0.001538462,60,0.092307692,0.14,650,260,BP_1930_1939,0.4,140,BP_1919_1929,0.22,0.54
LSOA,E01003272,Lewisham 014A,0,390,350,10,10,50,Lewisham 014A,550,0.679012346,70,0.086419753,0,0,0,0,0,30,0.037037037,60,0.074074074,1,0.001234568,0.112345679,0,0,10,0.012345679,20,0.024691358,0.037037037,10,0.012345679,10,0.012345679,50,0.061728395,0.086419753,810,550,BP_PRE_1900,0.68,70,BP_1900_1918,0.09,0.13
LSOA,E01003273,Lewisham 011A,0,150,330,110,10,10,Lewisham 011A,230,0.383333333,60,0.1,140,0.233333333,70,0.116666667,0.35,1,0.001666667,80,0.133333333,0,0,0.135,0,0,1,0.001666667,10,0.016666667,0.018333334,0,0,10,0.016666667,10,0.016666667,0.033333334,600,230,BP_PRE_1900,0.38,140,BP_1919_1929,0.23,0.61
LSOA,E01003274,Lewisham 014B,0,360,270,40,0,30,Lewisham 014B,390,0.549295775,160,0.225352113,1,0.001408451,30,0.042253521,0.043661972,40,0.056338028,1,0.001408451,1,0.001408451,0.05915493,0,0,10,0.014084507,10,0.014084507,0.028169014,20,0.028169014,1,0.001408451,30,0.042253521,0.071830986,710,390,BP_PRE_1900,0.55,160,BP_1900_1918,0.23,0.41
LSOA,E01003275,Lewisham 014C,0,190,360,60,0,30,Lewisham 014C,10,0.015625,100,0.15625,0,0,70,0.109375,0.109375,10,0.015625,150,0.234375,0,0,0.25,130,0.203125,0,0,140,0.21875,0.421875,20,0.03125,0,0,30,0.046875,0.078125,640,150,BP_1955_1964,0.23,140,BP_1993_1999,0.22,0.93
LSOA,E01003276,Lewisham 014D,10,260,220,170,10,30,Lewisham 014D,190,0.275362319,170,0.246376812,20,0.028985507,150,0.217391304,0.246376811,60,0.086956522,50,0.072463768,0,0,0.15942029,10,0.014492754,20,0.028985507,0,0,0.043478261,1,0.001449275,0,0,30,0.043478261,0.044927536,690,190,BP_PRE_1900,0.28,170,BP_1900_1918,0.25,0.89
LSOA,E01003277,Lewisham 011B,0,550,140,40,10,40,Lewisham 011B,580,0.734177215,130,0.164556962,10,0.012658228,1,0.001265823,0.013924051,0,0,20,0.025316456,0,0,0.025316456,0,0,1,0.001265823,0,0,0.001265823,1,0.001265823,1,0.001265823,50,0.063291139,0.065822785,790,580,BP_PRE_1900,0.73,130,BP_1900_1918,0.16,0.22
LSOA,E01003278,Lewisham 011C,0,530,290,10,10,20,Lewisham 011C,490,0.569767442,90,0.104651163,20,0.023255814,10,0.011627907,0.034883721,50,0.058139535,60,0.069767442,0,0,0.127906977,10,0.011627907,30,0.034883721,10,0.011627907,0.058139535,20,0.023255814,40,0.046511628,30,0.034883721,0.104651163,860,490,BP_PRE_1900,0.57,90,BP_1900_1918,0.1,0.18
LSOA,E01003279,Lewisham 011D,0,220,320,90,10,10,Lewisham 011D,450,0.692307692,10,0.015384615,50,0.076923077,60,0.092307692,0.169230769,20,0.030769231,30,0.046153846,1,0.001538462,0.078461539,0,0,0,0,0,0,0,1,0.001538462,1,0.001538462,30,0.046153846,0.04923077,650,450,BP_PRE_1900,0.69,60,BP_1930_1939,0.09,0.13
LSOA,E01003280,Lewisham 016A,0,300,270,60,0,0,Lewisham 016A,0,0,1,0.0015625,0,0,220,0.34375,0.34375,10,0.015625,10,0.015625,1,0.0015625,0.0328125,260,0.40625,120,0.1875,0,0,0.59375,10,0.015625,0,0,0,0,0.015625,640,260,BP_1973_1982,0.41,220,BP_1930_1939,0.34,0.85
LSOA,E01003281,Lewisham 016B,0,150,240,210,0,10,Lewisham 016B,50,0.081967213,80,0.131147541,210,0.344262295,180,0.295081967,0.639344262,0,0,10,0.016393443,20,0.032786885,0.049180328,30,0.049180328,0,0,10,0.016393443,0.065573771,20,0.032786885,10,0.016393443,10,0.016393443,0.065573771,610,210,BP_1919_1929,0.34,180,BP_1930_1939,0.3,0.86
LSOA,E01003282,Lewisham 013A,0,600,360,50,10,30,Lewisham 013A,740,0.704761905,1,0.000952381,0,0,30,0.028571429,0.028571429,10,0.00952381,40,0.038095238,10,0.00952381,0.057142858,90,0.085714286,10,0.00952381,0,0,0.095238096,70,0.066666667,20,0.019047619,30,0.028571429,0.114285715,1050,740,BP_PRE_1900,0.7,90,BP_1973_1982,0.09,0.12
LSOA,E01003283,Lewisham 013B,0,280,500,70,10,20,Lewisham 013B,430,0.488636364,280,0.318181818,0,0,40,0.045454545,0.045454545,20,0.022727273,0,0,20,0.022727273,0.045454546,0,0,30,0.034090909,0,0,0.034090909,20,0.022727273,10,0.011363636,30,0.034090909,0.068181818,880,430,BP_PRE_1900,0.49,280,BP_1900_1918,0.32,0.65
LSOA,E01003284,Lewisham 013C,10,300,440,40,0,20,Lewisham 013C,400,0.5,140,0.175,1,0.00125,0,0,0.00125,10,0.0125,10,0.0125,20,0.025,0.05,110,0.1375,0,0,10,0.0125,0.15,20,0.025,50,0.0625,20,0.025,0.1125,800,400,BP_PRE_1900,0.5,140,BP_1900_1918,0.18,0.35
LSOA,E01003285,Lewisham 016C,0,430,220,70,30,20,Lewisham 016C,130,0.168831169,1,0.001298701,10,0.012987013,110,0.142857143,0.155844156,10,0.012987013,160,0.207792208,210,0.272727273,0.493506494,40,0.051948052,10,0.012987013,30,0.038961039,0.103896104,40,0.051948052,1,0.001298701,20,0.025974026,0.079220779,770,210,BP_1965_1972,0.27,160,BP_1955_1964,0.21,0.76
LSOA,E01003286,Lewisham 013D,0,580,150,20,30,0,Lewisham 013D,70,0.088607595,30,0.037974684,10,0.012658228,20,0.025316456,0.037974684,50,0.063291139,180,0.227848101,110,0.139240506,0.430379746,180,0.227848101,110,0.139240506,0,0,0.367088607,30,0.037974684,1,0.001265823,1,0.001265823,0.04050633,790,180,BP_1973_1982,0.23,180,BP_1955_1964,0.23,1
LSOA,E01003287,Lewisham 016D,0,300,310,130,40,10,Lewisham 016D,480,0.607594937,200,0.253164557,20,0.025316456,10,0.012658228,0.037974684,40,0.050632911,20,0.025316456,20,0.025316456,0.101265823,0,0,1,0.001265823,0,0,0.001265823,1,0.001265823,0,0,10,0.012658228,0.013924051,790,480,BP_PRE_1900,0.61,200,BP_1900_1918,0.25,0.42
LSOA,E01003288,Lewisham 012A,0,610,230,20,20,40,Lewisham 012A,200,0.215053763,1,0.001075269,0,0,10,0.010752688,0.010752688,10,0.010752688,50,0.053763441,240,0.258064516,0.322580645,200,0.215053763,50,0.053763441,1,0.001075269,0.269892473,40,0.043010753,60,0.064516129,70,0.075268817,0.182795699,930,240,BP_1965_1972,0.26,200,BP_1973_1982,0.22,0.83
LSOA,E01003290,Lewisham 012C,0,540,170,50,0,90,Lewisham 012C,480,0.564705882,1,0.001176471,0,0,1,0.001176471,0.001176471,0,0,70,0.082352941,20,0.023529412,0.105882353,20,0.023529412,50,0.058823529,0,0,0.082352941,20,0.023529412,90,0.105882353,90,0.105882353,0.235294118,850,480,BP_PRE_1900,0.56,90,BP_UNKNOWN,0.11,0.19
LSOA,E01003291,Lewisham 012D,0,570,90,40,0,0,Lewisham 012D,100,0.14084507,0,0,80,0.112676056,1,0.001408451,0.114084507,50,0.070422535,330,0.464788732,30,0.042253521,0.577464788,40,0.056338028,20,0.028169014,40,0.056338028,0.14084507,10,0.014084507,10,0.014084507,10,0.014084507,0.042253521,710,330,BP_1955_1964,0.46,100,BP_PRE_1900,0.14,0.3
LSOA,E01003292,Lewisham 017A,0,310,360,20,10,20,Lewisham 017A,450,0.616438356,30,0.04109589,1,0.001369863,40,0.054794521,0.056164384,10,0.01369863,10,0.01369863,50,0.068493151,0.095890411,10,0.01369863,1,0.001369863,80,0.109589041,0.124657534,10,0.01369863,30,0.04109589,20,0.02739726,0.08219178,730,450,BP_PRE_1900,0.62,80,BP_1993_1999,0.11,0.18
LSOA,E01003293,Lewisham 017B,0,520,110,40,0,30,Lewisham 017B,550,0.785714286,70,0.1,0,0,0,0,0,10,0.014285714,0,0,1,0.001428571,0.015714285,1,0.001428571,10,0.014285714,0,0,0.015714285,10,0.014285714,10,0.014285714,40,0.057142857,0.085714285,700,550,BP_PRE_1900,0.79,70,BP_1900_1918,0.1,0.13
LSOA,E01003295,Lewisham 017D,10,440,200,10,10,20,Lewisham 017D,510,0.708333333,70,0.097222222,10,0.013888889,1,0.001388889,0.015277778,10,0.013888889,30,0.041666667,0,0,0.055555556,0,0,0,0,10,0.013888889,0.013888889,10,0.013888889,40,0.055555556,30,0.041666667,0.111111112,720,510,BP_PRE_1900,0.71,70,BP_1900_1918,0.1,0.14
LSOA,E01003296,Lewisham 012E,0,1360,210,10,0,120,Lewisham 012E,140,0.077777778,0,0,1,0.000555556,0,0,0.000555556,0,0,70,0.038888889,60,0.033333333,0.072222222,0,0,10,0.005555556,240,0.133333333,0.138888889,530,0.294444444,590,0.327777778,170,0.094444444,0.716666666,1800,590,BP_2010_2015,0.33,530,BP_2000_2009,0.29,0.9
LSOA,E01003297,Lewisham 003A,0,790,0,0,0,0,Lewisham 003A,1,0.001234568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.148148148,450,0.555555556,220,0.271604938,0.975308642,1,0.001234568,10,0.012345679,1,0.001234568,0.014814815,810,450,BP_1983_1992,0.56,220,BP_1993_1999,0.27,0.49
LSOA,E01003298,Lewisham 039A,0,330,110,0,0,60,Lewisham 039A,0,0,0,0,0,0,0,0,0,50,0.098039216,0,0,180,0.352941176,0.450980392,90,0.176470588,30,0.058823529,100,0.196078431,0.431372548,0,0,0,0,50,0.098039216,0.098039216,510,180,BP_1965_1972,0.35,100,BP_1993_1999,0.2,0.56
LSOA,E01003299,Lewisham 003B,0,270,310,10,0,30,Lewisham 003B,400,0.634920635,140,0.222222222,0,0,1,0.001587302,0.001587302,1,0.001587302,0,0,0,0,0.001587302,0,0,1,0.001587302,0,0,0.001587302,40,0.063492063,1,0.001587302,50,0.079365079,0.144444444,630,400,BP_PRE_1900,0.63,140,BP_1900_1918,0.22,0.35
LSOA,E01003300,Lewisham 039B,10,360,220,30,0,10,Lewisham 039B,50,0.080645161,10,0.016129032,0,0,0,0,0,40,0.064516129,0,0,150,0.241935484,0.306451613,220,0.35483871,70,0.112903226,60,0.096774194,0.56451613,10,0.016129032,0,0,20,0.032258065,0.048387097,620,220,BP_1973_1982,0.35,150,BP_1965_1972,0.24,0.68
LSOA,E01003301,Lewisham 003C,0,420,370,0,0,0,Lewisham 003C,130,0.1625,10,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,140,0.175,180,0.225,130,0.1625,0.5625,180,0.225,0,0,40,0.05,0.275,800,180,BP_2000_2009,0.23,180,BP_1983_1992,0.23,1
LSOA,E01003302,Lewisham 003D,0,640,130,10,0,60,Lewisham 003D,40,0.047619048,0,0,0,0,0,0,0,0,0,20,0.023809524,0,0,0.023809524,340,0.404761905,220,0.261904762,40,0.047619048,0.714285715,40,0.047619048,80,0.095238095,60,0.071428571,0.214285714,840,340,BP_1973_1982,0.4,220,BP_1983_1992,0.26,0.65
LSOA,E01003303,Lewisham 039C,0,490,180,0,0,60,Lewisham 039C,80,0.109589041,20,0.02739726,0,0,0,0,0,100,0.136986301,30,0.04109589,0,0,0.178082191,190,0.260273973,10,0.01369863,60,0.082191781,0.356164384,60,0.082191781,90,0.123287671,100,0.136986301,0.342465753,730,190,BP_1973_1982,0.26,100,BP_UNKNOWN,0.14,0.53
LSOA,E01003304,Lewisham 039D,0,720,150,0,0,60,Lewisham 039D,80,0.085106383,0,0,0,0,0,0,0,70,0.074468085,30,0.031914894,80,0.085106383,0.191489362,190,0.20212766,100,0.106382979,160,0.170212766,0.478723405,80,0.085106383,80,0.085106383,90,0.095744681,0.265957447,940,190,BP_1973_1982,0.2,160,BP_1993_1999,0.17,0.84
LSOA,E01003305,Lewisham 003E,0,310,250,0,0,40,Lewisham 003E,270,0.457627119,80,0.13559322,0,0,1,0.001694915,0.001694915,1,0.001694915,0,0,110,0.186440678,0.188135593,0,0,0,0,10,0.016949153,0.016949153,20,0.033898305,70,0.118644068,40,0.06779661,0.220338983,590,270,BP_PRE_1900,0.46,110,BP_1965_1972,0.19,0.41
LSOA,E01003307,Lewisham 024A,0,240,360,30,10,10,Lewisham 024A,310,0.476923077,10,0.015384615,50,0.076923077,140,0.215384615,0.292307692,40,0.061538462,30,0.046153846,1,0.001538462,0.10923077,20,0.030769231,1,0.001538462,10,0.015384615,0.047692308,30,0.046153846,0,0,20,0.030769231,0.076923077,650,310,BP_PRE_1900,0.48,140,BP_1930_1939,0.22,0.45
LSOA,E01003308,Lewisham 024B,0,430,210,60,10,20,Lewisham 024B,530,0.716216216,40,0.054054054,10,0.013513514,10,0.013513514,0.027027028,20,0.027027027,20,0.027027027,50,0.067567568,0.121621622,1,0.001351351,0,0,0,0,0.001351351,40,0.054054054,1,0.001351351,30,0.040540541,0.095945946,740,530,BP_PRE_1900,0.72,50,BP_1965_1972,0.07,0.09
LSOA,E01003309,Lewisham 027A,0,390,220,40,10,10,Lewisham 027A,60,0.090909091,1,0.001515152,0,0,10,0.015151515,0.015151515,110,0.166666667,160,0.242424242,250,0.378787879,0.787878788,30,0.045454545,0,0,10,0.015151515,0.06060606,10,0.015151515,0,0,10,0.015151515,0.03030303,660,250,BP_1965_1972,0.38,160,BP_1955_1964,0.24,0.64
LSOA,E01003310,Lewisham 027B,0,600,50,40,10,20,Lewisham 027B,170,0.232876712,10,0.01369863,0,0,50,0.068493151,0.068493151,100,0.136986301,70,0.095890411,40,0.054794521,0.287671233,100,0.136986301,50,0.068493151,0,0,0.205479452,70,0.095890411,50,0.068493151,30,0.04109589,0.205479452,730,170,BP_PRE_1900,0.23,100,BP_1973_1982,0.14,0.59
LSOA,E01003311,Lewisham 027C,0,160,300,80,60,0,Lewisham 027C,300,0.5,1,0.001666667,20,0.033333333,180,0.3,0.333333333,1,0.001666667,50,0.083333333,40,0.066666667,0.151666667,1,0.001666667,0,0,1,0.001666667,0.003333334,1,0.001666667,0,0,0,0,0.001666667,600,300,BP_PRE_1900,0.5,180,BP_1930_1939,0.3,0.6
LSOA,E01003312,Lewisham 027D,0,430,260,100,10,10,Lewisham 027D,300,0.37037037,80,0.098765432,50,0.061728395,130,0.160493827,0.222222222,20,0.024691358,30,0.037037037,30,0.037037037,0.098765432,1,0.001234568,130,0.160493827,20,0.024691358,0.186419753,1,0.001234568,0,0,10,0.012345679,0.013580247,810,300,BP_PRE_1900,0.37,130,BP_1983_1992,0.16,0.43
